event_id,start_time,end_time,duration_hours,mean_spread,max_spread,min_spread,direction,magnitude_avg,magnitude_max,month,year,hour
717,2022-11-05 20:00:00,2022-11-06 03:00:00,8,-63.04625,106.66,37.010000000000005,FR > DE,63.04625,106.66,11,2022,20
719,2022-11-06 05:00:00,2022-11-06 13:00:00,9,-50.041111111111114,70.74000000000001,28.05,FR > DE,50.041111111111114,70.74000000000001,11,2022,5
721,2022-11-06 17:00:00,2022-11-07 12:00:00,20,-76.26,142.86,29.86,FR > DE,76.26,142.86,11,2022,17
723,2022-11-07 16:00:00,2022-11-07 16:00:00,1,34.05000000000001,34.05000000000001,34.05000000000001,DE > FR,34.05000000000001,34.05000000000001,11,2022,16
725,2022-11-07 20:00:00,2022-11-07 21:00:00,2,-40.335,41.2,39.47,FR > DE,40.335,41.2,11,2022,20
727,2022-11-08 09:00:00,2022-11-08 10:00:00,2,-36.00000000000001,42.49000000000001,29.510000000000005,FR > DE,36.00000000000001,42.49000000000001,11,2022,9
729,2022-11-08 19:00:00,2022-11-09 04:00:00,10,-33.519999999999996,49.18000000000001,27.340000000000003,FR > DE,33.519999999999996,49.18000000000001,11,2022,19
731,2022-11-10 09:00:00,2022-11-10 11:00:00,3,-48.136666666666656,62.579999999999984,38.51999999999998,FR > DE,48.136666666666656,62.579999999999984,11,2022,9
733,2022-11-10 20:00:00,2022-11-10 21:00:00,2,-43.93000000000001,45.31,42.55000000000001,FR > DE,43.93000000000001,45.31,11,2022,20
735,2022-11-11 00:00:00,2022-11-11 05:00:00,6,-48.49333333333334,68.80000000000001,27.47999999999999,FR > DE,48.49333333333334,68.80000000000001,11,2022,0
737,2022-11-11 16:00:00,2022-11-11 16:00:00,1,28.27000000000001,28.27000000000001,28.27000000000001,DE > FR,28.27000000000001,28.27000000000001,11,2022,16
739,2022-11-12 15:00:00,2022-11-12 16:00:00,2,86.9,98.28,75.52,DE > FR,86.9,98.28,11,2022,15
741,2022-11-14 00:00:00,2022-11-14 02:00:00,3,-43.74333333333334,57.95,33.78,FR > DE,43.74333333333334,57.95,11,2022,0
743,2022-11-14 07:00:00,2022-11-14 13:00:00,7,-63.07285714285714,100.18,30.52000000000001,FR > DE,63.07285714285714,100.18,11,2022,7
745,2022-11-14 18:00:00,2022-11-14 21:00:00,4,-45.555,64.53,28.73999999999998,FR > DE,45.555,64.53,11,2022,18
747,2022-11-16 00:00:00,2022-11-16 00:00:00,1,-34.239999999999995,34.239999999999995,34.239999999999995,FR > DE,34.239999999999995,34.239999999999995,11,2022,0
749,2022-11-16 02:00:00,2022-11-16 02:00:00,1,-35.349999999999994,35.349999999999994,35.349999999999994,FR > DE,35.349999999999994,35.349999999999994,11,2022,2
751,2022-11-16 06:00:00,2022-11-16 11:00:00,6,-54.576666666666654,90.49999999999996,35.83000000000001,FR > DE,54.576666666666654,90.49999999999996,11,2022,6
753,2022-11-16 18:00:00,2022-11-16 19:00:00,2,-46.00500000000001,54.140000000000015,37.870000000000005,FR > DE,46.00500000000001,54.140000000000015,11,2022,18
755,2022-11-17 00:00:00,2022-11-17 02:00:00,3,-54.68666666666667,60.59,51.61999999999999,FR > DE,54.68666666666667,60.59,11,2022,0
757,2022-11-17 04:00:00,2022-11-17 14:00:00,11,-64.2709090909091,104.41,35.57000000000002,FR > DE,64.2709090909091,104.41,11,2022,4
759,2022-11-17 16:00:00,2022-11-17 20:00:00,5,-76.87,131.47000000000003,31.930000000000007,FR > DE,76.87,131.47000000000003,11,2022,16
761,2022-11-17 22:00:00,2022-11-18 01:00:00,4,-54.067499999999995,101.19,31.47,FR > DE,54.067499999999995,101.19,11,2022,22
763,2022-11-18 06:00:00,2022-11-18 09:00:00,4,-52.972500000000004,61.03,34.23000000000002,FR > DE,52.972500000000004,61.03,11,2022,6
765,2022-11-18 12:00:00,2022-11-19 03:00:00,16,-83.1675,167.37000000000003,27.330000000000013,FR > DE,83.1675,167.37000000000003,11,2022,12
767,2022-11-19 07:00:00,2022-11-19 07:00:00,1,-51.38999999999999,51.38999999999999,51.38999999999999,FR > DE,51.38999999999999,51.38999999999999,11,2022,7
769,2022-11-19 10:00:00,2022-11-19 10:00:00,1,-61.94999999999999,61.94999999999999,61.94999999999999,FR > DE,61.94999999999999,61.94999999999999,11,2022,10
771,2022-11-21 14:00:00,2022-11-21 16:00:00,3,34.89000000000001,40.329999999999984,30.49000000000001,DE > FR,34.89000000000001,40.329999999999984,11,2022,14
773,2022-11-22 21:00:00,2022-11-22 21:00:00,1,-44.53,44.53,44.53,FR > DE,44.53,44.53,11,2022,21
775,2022-11-27 11:00:00,2022-11-28 07:00:00,21,-51.47904761904763,119.76,29.440000000000023,FR > DE,51.47904761904763,119.76,11,2022,11
777,2022-11-28 19:00:00,2022-11-28 20:00:00,2,-49.85499999999999,53.75,45.95999999999998,FR > DE,49.85499999999999,53.75,11,2022,19
779,2022-12-02 00:00:00,2022-12-02 01:00:00,2,-28.909999999999997,29.889999999999983,27.930000000000007,FR > DE,28.909999999999997,29.889999999999983,12,2022,0
781,2022-12-02 09:00:00,2022-12-02 09:00:00,1,-27.50999999999999,27.50999999999999,27.50999999999999,FR > DE,27.50999999999999,27.50999999999999,12,2022,9
783,2022-12-02 14:00:00,2022-12-02 16:00:00,3,-137.33666666666667,152.67000000000002,122.03000000000004,FR > DE,137.33666666666667,152.67000000000002,12,2022,14
785,2022-12-02 18:00:00,2022-12-02 20:00:00,3,-99.04666666666667,158.14,63.75999999999999,FR > DE,99.04666666666667,158.14,12,2022,18
787,2022-12-02 22:00:00,2022-12-03 03:00:00,6,-58.395,74.82999999999998,29.599999999999994,FR > DE,58.395,74.82999999999998,12,2022,22
789,2022-12-03 07:00:00,2022-12-03 09:00:00,3,-66.37666666666665,68.50999999999999,62.339999999999975,FR > DE,66.37666666666665,68.50999999999999,12,2022,7
791,2022-12-04 00:00:00,2022-12-04 04:00:00,5,-55.46600000000001,73.94000000000003,27.45999999999998,FR > DE,55.46600000000001,73.94000000000003,12,2022,0
793,2022-12-04 07:00:00,2022-12-04 08:00:00,2,-51.91999999999999,70.13999999999999,33.69999999999999,FR > DE,51.91999999999999,70.13999999999999,12,2022,7
795,2022-12-04 18:00:00,2022-12-05 06:00:00,13,-77.62307692307692,126.34,34.03000000000003,FR > DE,77.62307692307692,126.34,12,2022,18
797,2022-12-05 08:00:00,2022-12-05 08:00:00,1,-33.27000000000004,33.27000000000004,33.27000000000004,FR > DE,33.27000000000004,33.27000000000004,12,2022,8
799,2022-12-06 01:00:00,2022-12-06 02:00:00,2,-37.83499999999998,40.67999999999995,34.99000000000001,FR > DE,37.83499999999998,40.67999999999995,12,2022,1
801,2022-12-06 08:00:00,2022-12-06 11:00:00,4,-54.8775,85.58999999999997,36.27000000000004,FR > DE,54.8775,85.58999999999997,12,2022,8
803,2022-12-06 15:00:00,2022-12-06 16:00:00,2,-28.90500000000003,29.21000000000004,28.600000000000023,FR > DE,28.90500000000003,29.21000000000004,12,2022,15
805,2022-12-06 18:00:00,2022-12-07 13:00:00,20,-101.76800000000003,207.11,30.660000000000025,FR > DE,101.76800000000003,207.11,12,2022,18
807,2022-12-07 17:00:00,2022-12-08 03:00:00,11,-88.01272727272726,179.41999999999996,34.75,FR > DE,88.01272727272726,179.41999999999996,12,2022,17
809,2022-12-08 06:00:00,2022-12-08 07:00:00,2,-62.389999999999986,77.94,46.839999999999975,FR > DE,62.389999999999986,77.94,12,2022,6
811,2022-12-08 09:00:00,2022-12-08 10:00:00,2,-27.875,28.010000000000048,27.739999999999952,FR > DE,27.875,28.010000000000048,12,2022,9
813,2022-12-08 18:00:00,2022-12-09 01:00:00,8,-39.33625,50.31999999999999,28.44,FR > DE,39.33625,50.31999999999999,12,2022,18
815,2022-12-09 08:00:00,2022-12-09 11:00:00,4,-52.797499999999985,74.57,40.259999999999934,FR > DE,52.797499999999985,74.57,12,2022,8
817,2022-12-09 15:00:00,2022-12-09 16:00:00,2,-58.375,83.10000000000002,33.64999999999998,FR > DE,58.375,83.10000000000002,12,2022,15
819,2022-12-09 18:00:00,2022-12-09 23:00:00,6,-80.50333333333333,110.39,43.19999999999999,FR > DE,80.50333333333333,110.39,12,2022,18
821,2022-12-10 01:00:00,2022-12-10 02:00:00,2,-36.72,40.56999999999999,32.870000000000005,FR > DE,36.72,40.56999999999999,12,2022,1
823,2022-12-10 19:00:00,2022-12-10 19:00:00,1,-30.379999999999995,30.379999999999995,30.379999999999995,FR > DE,30.379999999999995,30.379999999999995,12,2022,19
825,2022-12-10 22:00:00,2022-12-10 23:00:00,2,-47.03000000000003,47.03000000000003,47.03000000000003,FR > DE,47.03000000000003,47.03000000000003,12,2022,22
827,2022-12-12 00:00:00,2022-12-12 05:00:00,6,-33.268333333333324,38.26999999999998,27.329999999999984,FR > DE,33.268333333333324,38.26999999999998,12,2022,0
829,2022-12-12 08:00:00,2022-12-12 09:00:00,2,-176.195,239.01,113.38,FR > DE,176.195,239.01,12,2022,8
831,2022-12-12 13:00:00,2022-12-12 13:00:00,1,-27.71999999999997,27.71999999999997,27.71999999999997,FR > DE,27.71999999999997,27.71999999999997,12,2022,13
833,2022-12-12 18:00:00,2022-12-12 19:00:00,2,-51.61500000000004,61.67000000000007,41.56,FR > DE,51.61500000000004,61.67000000000007,12,2022,18
835,2022-12-13 10:00:00,2022-12-13 11:00:00,2,-39.704999999999956,47.38999999999993,32.01999999999998,FR > DE,39.704999999999956,47.38999999999993,12,2022,10
837,2022-12-13 18:00:00,2022-12-13 18:00:00,1,-32.879999999999995,32.879999999999995,32.879999999999995,FR > DE,32.879999999999995,32.879999999999995,12,2022,18
839,2022-12-13 20:00:00,2022-12-14 02:00:00,7,-55.255714285714284,72.03000000000003,47.26999999999998,FR > DE,55.255714285714284,72.03000000000003,12,2022,20
841,2022-12-15 07:00:00,2022-12-15 07:00:00,1,-27.84999999999997,27.84999999999997,27.84999999999997,FR > DE,27.84999999999997,27.84999999999997,12,2022,7
843,2022-12-15 13:00:00,2022-12-15 13:00:00,1,-30.150000000000038,30.150000000000038,30.150000000000038,FR > DE,30.150000000000038,30.150000000000038,12,2022,13
845,2022-12-15 22:00:00,2022-12-15 23:00:00,2,-29.46999999999997,29.46999999999997,29.46999999999997,FR > DE,29.46999999999997,29.46999999999997,12,2022,22
847,2022-12-17 19:00:00,2022-12-17 19:00:00,1,-38.00999999999999,38.00999999999999,38.00999999999999,FR > DE,38.00999999999999,38.00999999999999,12,2022,19
849,2022-12-17 22:00:00,2022-12-18 04:00:00,7,-75.78285714285714,95.33,46.56999999999999,FR > DE,75.78285714285714,95.33,12,2022,22
851,2022-12-18 07:00:00,2022-12-18 07:00:00,1,-52.00999999999999,52.00999999999999,52.00999999999999,FR > DE,52.00999999999999,52.00999999999999,12,2022,7
853,2022-12-18 09:00:00,2022-12-18 09:00:00,1,-46.150000000000006,46.150000000000006,46.150000000000006,FR > DE,46.150000000000006,46.150000000000006,12,2022,9
855,2022-12-18 11:00:00,2022-12-18 12:00:00,2,-66.73499999999999,94.58999999999996,38.88,FR > DE,66.73499999999999,94.58999999999996,12,2022,11
857,2022-12-18 18:00:00,2022-12-18 18:00:00,1,-31.349999999999994,31.349999999999994,31.349999999999994,FR > DE,31.349999999999994,31.349999999999994,12,2022,18
859,2022-12-18 20:00:00,2022-12-18 20:00:00,1,-164.03,164.03,164.03,FR > DE,164.03,164.03,12,2022,20
861,2022-12-18 22:00:00,2022-12-18 23:00:00,2,-44.76999999999998,44.76999999999998,44.76999999999998,FR > DE,44.76999999999998,44.76999999999998,12,2022,22
863,2022-12-19 19:00:00,2022-12-19 20:00:00,2,-29.289999999999978,31.019999999999985,27.55999999999997,FR > DE,29.289999999999978,31.019999999999985,12,2022,19
865,2022-12-20 17:00:00,2022-12-20 20:00:00,4,-58.01999999999998,75.70999999999998,47.52999999999997,FR > DE,58.01999999999998,75.70999999999998,12,2022,17
867,2022-12-23 11:00:00,2022-12-23 16:00:00,6,58.18000000000001,79.81,32.579999999999984,DE > FR,58.18000000000001,79.81,12,2022,11
869,2022-12-26 16:00:00,2022-12-27 12:00:00,21,-69.57428571428571,130.08999999999995,32.37,FR > DE,69.57428571428571,130.08999999999995,12,2022,16
871,2022-12-29 09:00:00,2022-12-29 13:00:00,5,-37.996,47.03,30.03,FR > DE,37.996,47.03,12,2022,9
873,2022-12-29 16:00:00,2022-12-29 16:00:00,1,-27.500000000000004,27.500000000000004,27.500000000000004,FR > DE,27.500000000000004,27.500000000000004,12,2022,16
875,2022-12-29 20:00:00,2022-12-29 20:00:00,1,-27.56,27.56,27.56,FR > DE,27.56,27.56,12,2022,20
877,2022-12-30 00:00:00,2022-12-30 00:00:00,1,-27.8,27.8,27.8,FR > DE,27.8,27.8,12,2022,0
879,2023-01-04 08:00:00,2023-01-04 10:00:00,3,-48.85666666666668,50.63000000000001,45.98000000000002,FR > DE,48.85666666666668,50.63000000000001,1,2023,8
881,2023-01-04 17:00:00,2023-01-05 08:00:00,16,-61.684375,95.01,27.56,FR > DE,61.684375,95.01,1,2023,17
883,2023-01-13 18:00:00,2023-01-14 01:00:00,8,-35.73875,54.32,29.13000000000001,FR > DE,35.73875,54.32,1,2023,18
885,2023-01-14 14:00:00,2023-01-14 23:00:00,10,-41.364000000000004,62.94,28.81,FR > DE,41.364000000000004,62.94,1,2023,14
887,2023-01-15 11:00:00,2023-01-15 15:00:00,5,-32.594,36.64,28.21,FR > DE,32.594,36.64,1,2023,11
889,2023-01-15 17:00:00,2023-01-15 23:00:00,7,-48.807142857142864,57.64999999999999,40.98,FR > DE,48.807142857142864,57.64999999999999,1,2023,17
891,2023-01-16 22:00:00,2023-01-17 13:00:00,16,-60.728750000000005,103.06,27.62000000000002,FR > DE,60.728750000000005,103.06,1,2023,22
893,2023-01-17 18:00:00,2023-01-17 18:00:00,1,-33.609999999999985,33.609999999999985,33.609999999999985,FR > DE,33.609999999999985,33.609999999999985,1,2023,18
895,2023-01-18 19:00:00,2023-01-18 19:00:00,1,-48.35,48.35,48.35,FR > DE,48.35,48.35,1,2023,19
897,2023-01-19 00:00:00,2023-01-19 12:00:00,13,-48.93923076923076,78.30000000000001,31.830000000000013,FR > DE,48.93923076923076,78.30000000000001,1,2023,0
899,2023-01-19 18:00:00,2023-01-19 20:00:00,3,-34.68000000000001,36.56,31.90000000000001,FR > DE,34.68000000000001,36.56,1,2023,18
901,2023-01-21 19:00:00,2023-01-22 03:00:00,9,-35.41222222222222,45.99,28.97999999999999,FR > DE,35.41222222222222,45.99,1,2023,19
903,2023-01-29 10:00:00,2023-01-29 11:00:00,2,-33.13,33.52000000000001,32.739999999999995,FR > DE,33.13,33.52000000000001,1,2023,10
905,2023-01-29 19:00:00,2023-01-31 03:00:00,33,-80.32787878787879,129.59,34.05000000000001,FR > DE,80.32787878787879,129.59,1,2023,19
907,2023-01-31 14:00:00,2023-02-02 03:00:00,38,-60.73868421052631,88.86000000000001,30.00999999999999,FR > DE,60.73868421052631,88.86000000000001,1,2023,14
909,2023-02-02 05:00:00,2023-02-02 05:00:00,1,-34.18000000000001,34.18000000000001,34.18000000000001,FR > DE,34.18000000000001,34.18000000000001,2,2023,5
911,2023-02-02 07:00:00,2023-02-02 07:00:00,1,-30.80000000000001,30.80000000000001,30.80000000000001,FR > DE,30.80000000000001,30.80000000000001,2,2023,7
913,2023-02-03 06:00:00,2023-02-03 15:00:00,10,-41.687,66.82000000000001,29.320000000000007,FR > DE,41.687,66.82000000000001,2,2023,6
915,2023-02-03 17:00:00,2023-02-04 02:00:00,10,-48.80499999999999,77.06,29.590000000000003,FR > DE,48.80499999999999,77.06,2,2023,17
917,2023-02-08 10:00:00,2023-02-08 10:00:00,1,-43.84,43.84,43.84,FR > DE,43.84,43.84,2,2023,10
919,2023-02-08 19:00:00,2023-02-09 03:00:00,9,-39.146666666666675,52.27000000000001,29.03,FR > DE,39.146666666666675,52.27000000000001,2,2023,19
921,2023-02-09 08:00:00,2023-02-09 14:00:00,7,-69.36428571428571,145.3,37.94000000000001,FR > DE,69.36428571428571,145.3,2,2023,8
923,2023-02-09 18:00:00,2023-02-10 02:00:00,9,-55.08111111111112,102.70000000000002,31.19,FR > DE,55.08111111111112,102.70000000000002,2,2023,18
925,2023-02-10 09:00:00,2023-02-10 10:00:00,2,-28.065,28.19,27.94,FR > DE,28.065,28.19,2,2023,9
927,2023-02-10 18:00:00,2023-02-11 14:00:00,21,-61.832857142857144,77.84,33.2,FR > DE,61.832857142857144,77.84,2,2023,18
929,2023-02-11 19:00:00,2023-02-11 19:00:00,1,-37.23000000000002,37.23000000000002,37.23000000000002,FR > DE,37.23000000000002,37.23000000000002,2,2023,19
931,2023-02-12 06:00:00,2023-02-12 07:00:00,2,-28.155,28.61999999999999,27.69000000000001,FR > DE,28.155,28.61999999999999,2,2023,6
933,2023-02-16 00:00:00,2023-02-16 02:00:00,3,-32.29,38.010000000000005,28.469999999999985,FR > DE,32.29,38.010000000000005,2,2023,0
935,2023-02-17 07:00:00,2023-02-18 03:00:00,21,-70.85476190476192,118.38,28.69,FR > DE,70.85476190476192,118.38,2,2023,7
937,2023-02-19 22:00:00,2023-02-21 06:00:00,33,-69.75272727272727,117.15,27.23999999999998,FR > DE,69.75272727272727,117.15,2,2023,22
939,2023-02-21 09:00:00,2023-02-21 12:00:00,4,-38.6725,46.640000000000015,32.349999999999994,FR > DE,38.6725,46.640000000000015,2,2023,9
941,2023-02-24 10:00:00,2023-02-24 14:00:00,5,-37.465999999999994,51.59000000000002,28.669999999999987,FR > DE,37.465999999999994,51.59000000000002,2,2023,10
943,2023-02-24 17:00:00,2023-02-24 17:00:00,1,-30.97,30.97,30.97,FR > DE,30.97,30.97,2,2023,17
945,2023-02-24 19:00:00,2023-02-25 15:00:00,21,-64.14666666666665,85.09,36.08000000000001,FR > DE,64.14666666666665,85.09,2,2023,19
947,2023-02-25 19:00:00,2023-02-26 00:00:00,6,-36.69166666666667,45.73,29.61,FR > DE,36.69166666666667,45.73,2,2023,19
949,2023-02-26 09:00:00,2023-02-26 09:00:00,1,-28.559999999999988,28.559999999999988,28.559999999999988,FR > DE,28.559999999999988,28.559999999999988,2,2023,9
951,2023-02-27 10:00:00,2023-02-27 11:00:00,2,-28.564999999999998,29.25999999999999,27.870000000000005,FR > DE,28.564999999999998,29.25999999999999,2,2023,10
953,2023-02-28 09:00:00,2023-02-28 14:00:00,6,-34.14166666666667,42.72,28.340000000000003,FR > DE,34.14166666666667,42.72,2,2023,9
955,2023-03-02 08:00:00,2023-03-02 14:00:00,7,-46.82857142857142,66.30999999999999,31.489999999999995,FR > DE,46.82857142857142,66.30999999999999,3,2023,8
957,2023-03-02 19:00:00,2023-03-02 19:00:00,1,-45.150000000000006,45.150000000000006,45.150000000000006,FR > DE,45.150000000000006,45.150000000000006,3,2023,19
959,2023-03-03 09:00:00,2023-03-03 15:00:00,7,-36.77428571428571,59.91999999999999,30.94999999999999,FR > DE,36.77428571428571,59.91999999999999,3,2023,9
961,2023-03-03 19:00:00,2023-03-04 12:00:00,18,-43.39444444444444,55.10000000000001,33.97000000000001,FR > DE,43.39444444444444,55.10000000000001,3,2023,19
963,2023-03-04 19:00:00,2023-03-05 10:00:00,16,-35.36625,50.83000000000001,27.819999999999997,FR > DE,35.36625,50.83000000000001,3,2023,19
965,2023-03-07 00:00:00,2023-03-07 15:00:00,16,-57.400625000000005,101.27,38.74,FR > DE,57.400625000000005,101.27,3,2023,0
967,2023-03-07 19:00:00,2023-03-07 19:00:00,1,-88.56,88.56,88.56,FR > DE,88.56,88.56,3,2023,19
969,2023-03-11 00:00:00,2023-03-11 02:00:00,3,-56.973333333333336,61.640000000000015,52.99,FR > DE,56.973333333333336,61.640000000000015,3,2023,0
971,2023-03-11 09:00:00,2023-03-11 11:00:00,3,-30.62333333333333,34.69,27.22999999999999,FR > DE,30.62333333333333,34.69,3,2023,9
973,2023-03-11 13:00:00,2023-03-11 14:00:00,2,-38.92,49.62,28.22,FR > DE,38.92,49.62,3,2023,13
975,2023-03-14 19:00:00,2023-03-15 00:00:00,6,-33.73,48.19999999999999,28.05000000000001,FR > DE,33.73,48.19999999999999,3,2023,19
977,2023-03-15 09:00:00,2023-03-15 13:00:00,5,-40.664,47.63,31.209999999999997,FR > DE,40.664,47.63,3,2023,9
979,2023-03-17 00:00:00,2023-03-17 00:00:00,1,-31.209999999999997,31.209999999999997,31.209999999999997,FR > DE,31.209999999999997,31.209999999999997,3,2023,0
981,2023-03-22 11:00:00,2023-03-22 14:00:00,4,-35.74,42.11,27.37,FR > DE,35.74,42.11,3,2023,11
983,2023-03-25 22:00:00,2023-03-25 23:00:00,2,-27.790000000000006,27.790000000000006,27.790000000000006,FR > DE,27.790000000000006,27.790000000000006,3,2023,22
985,2023-03-27 09:00:00,2023-03-27 16:00:00,8,-40.541250000000005,54.67,29.099999999999994,FR > DE,40.541250000000005,54.67,3,2023,9
987,2023-03-27 18:00:00,2023-03-28 02:00:00,9,-44.26555555555556,71.53,29.959999999999997,FR > DE,44.26555555555556,71.53,3,2023,18
989,2023-03-28 10:00:00,2023-03-28 10:00:00,1,-28.289999999999992,28.289999999999992,28.289999999999992,FR > DE,28.289999999999992,28.289999999999992,3,2023,10
991,2023-03-31 04:00:00,2023-03-31 05:00:00,2,35.255,37.18,33.330000000000005,DE > FR,35.255,37.18,3,2023,4
993,2023-03-31 09:00:00,2023-03-31 10:00:00,2,33.245000000000005,34.22,32.27,DE > FR,33.245000000000005,34.22,3,2023,9
995,2023-03-31 12:00:00,2023-03-31 17:00:00,6,53.07999999999999,94.21,27.86,DE > FR,53.07999999999999,94.21,3,2023,12
997,2023-04-02 12:00:00,2023-04-02 12:00:00,1,-31.44,31.44,31.44,FR > DE,31.44,31.44,4,2023,12
999,2023-04-03 08:00:00,2023-04-03 10:00:00,3,-31.146666666666672,34.97000000000001,27.25999999999999,FR > DE,31.146666666666672,34.97000000000001,4,2023,8
1001,2023-04-06 11:00:00,2023-04-06 11:00:00,1,-32.0,32.0,32.0,FR > DE,32.0,32.0,4,2023,11
1003,2023-04-07 06:00:00,2023-04-07 09:00:00,4,-34.095,39.36999999999999,29.930000000000007,FR > DE,34.095,39.36999999999999,4,2023,6
1005,2023-04-10 20:00:00,2023-04-10 23:00:00,4,-65.7775,78.18,44.16,FR > DE,65.7775,78.18,4,2023,20
1007,2023-04-11 08:00:00,2023-04-11 16:00:00,9,-75.34444444444443,110.58,29.55,FR > DE,75.34444444444443,110.58,4,2023,8
1009,2023-04-13 08:00:00,2023-04-13 09:00:00,2,-38.035000000000004,42.97,33.10000000000001,FR > DE,38.035000000000004,42.97,4,2023,8
1011,2023-04-19 11:00:00,2023-04-19 16:00:00,6,-75.01666666666667,98.1,32.58,FR > DE,75.01666666666667,98.1,4,2023,11
1013,2023-04-21 09:00:00,2023-04-21 15:00:00,7,-68.87571428571428,105.61,31.86,FR > DE,68.87571428571428,105.61,4,2023,9
1015,2023-04-21 22:00:00,2023-04-21 23:00:00,2,-27.680000000000007,27.680000000000007,27.680000000000007,FR > DE,27.680000000000007,27.680000000000007,4,2023,22
1017,2023-04-22 11:00:00,2023-04-22 11:00:00,1,-28.25,28.25,28.25,FR > DE,28.25,28.25,4,2023,11
1019,2023-04-23 19:00:00,2023-04-23 20:00:00,2,29.114999999999988,30.499999999999982,27.72999999999999,DE > FR,29.114999999999988,30.499999999999982,4,2023,19
1021,2023-04-26 09:00:00,2023-04-26 10:00:00,2,-35.975,38.31,33.64,FR > DE,35.975,38.31,4,2023,9
1023,2023-04-27 20:00:00,2023-04-27 20:00:00,1,33.76999999999998,33.76999999999998,33.76999999999998,DE > FR,33.76999999999998,33.76999999999998,4,2023,20
1025,2023-04-30 12:00:00,2023-04-30 13:00:00,2,-39.97,50.94,29.0,FR > DE,39.97,50.94,4,2023,12
1027,2023-05-01 16:00:00,2023-05-01 18:00:00,3,54.406666666666666,77.71,40.03,DE > FR,54.406666666666666,77.71,5,2023,16
1029,2023-05-03 16:00:00,2023-05-03 16:00:00,1,36.14,36.14,36.14,DE > FR,36.14,36.14,5,2023,16
1031,2023-05-03 18:00:00,2023-05-03 18:00:00,1,28.75,28.75,28.75,DE > FR,28.75,28.75,5,2023,18
1033,2023-05-03 20:00:00,2023-05-03 20:00:00,1,53.74000000000001,53.74000000000001,53.74000000000001,DE > FR,53.74000000000001,53.74000000000001,5,2023,20
1035,2023-05-04 06:00:00,2023-05-04 06:00:00,1,45.08,45.08,45.08,DE > FR,45.08,45.08,5,2023,6
1037,2023-05-04 18:00:00,2023-05-04 18:00:00,1,34.959999999999994,34.959999999999994,34.959999999999994,DE > FR,34.959999999999994,34.959999999999994,5,2023,18
1039,2023-05-07 10:00:00,2023-05-07 14:00:00,5,-43.162000000000006,60.52,27.43,FR > DE,43.162000000000006,60.52,5,2023,10
1041,2023-05-09 11:00:00,2023-05-09 14:00:00,4,-39.3475,48.85,28.61999999999999,FR > DE,39.3475,48.85,5,2023,11
1043,2023-05-10 16:00:00,2023-05-10 17:00:00,2,36.160000000000004,36.870000000000005,35.45,DE > FR,36.160000000000004,36.870000000000005,5,2023,16
1045,2023-05-12 20:00:00,2023-05-12 20:00:00,1,31.290000000000006,31.290000000000006,31.290000000000006,DE > FR,31.290000000000006,31.290000000000006,5,2023,20
1047,2023-05-13 12:00:00,2023-05-13 13:00:00,2,-40.755,44.22,37.290000000000006,FR > DE,40.755,44.22,5,2023,12
1049,2023-05-14 17:00:00,2023-05-14 18:00:00,2,68.25999999999999,90.44,46.08,DE > FR,68.25999999999999,90.44,5,2023,17
1051,2023-05-14 21:00:00,2023-05-14 21:00:00,1,28.489999999999995,28.489999999999995,28.489999999999995,DE > FR,28.489999999999995,28.489999999999995,5,2023,21
1053,2023-05-15 03:00:00,2023-05-15 07:00:00,5,51.552,69.22,35.18000000000001,DE > FR,51.552,69.22,5,2023,3
1055,2023-05-15 15:00:00,2023-05-15 18:00:00,4,34.227500000000006,47.55,27.47000000000001,DE > FR,34.227500000000006,47.55,5,2023,15
1057,2023-05-15 20:00:00,2023-05-15 20:00:00,1,30.36999999999999,30.36999999999999,30.36999999999999,DE > FR,30.36999999999999,30.36999999999999,5,2023,20
1059,2023-05-17 12:00:00,2023-05-17 12:00:00,1,-30.07,30.07,30.07,FR > DE,30.07,30.07,5,2023,12
1061,2023-05-18 04:00:00,2023-05-18 06:00:00,3,30.89333333333334,33.25,28.080000000000013,DE > FR,30.89333333333334,33.25,5,2023,4
1063,2023-05-19 06:00:00,2023-05-19 06:00:00,1,35.08,35.08,35.08,DE > FR,35.08,35.08,5,2023,6
1065,2023-05-22 19:00:00,2023-05-22 21:00:00,3,53.333333333333336,67.1,37.74000000000001,DE > FR,53.333333333333336,67.1,5,2023,19
1067,2023-05-23 04:00:00,2023-05-23 06:00:00,3,34.29666666666667,37.64,30.71,DE > FR,34.29666666666667,37.64,5,2023,4
1069,2023-05-23 12:00:00,2023-05-23 14:00:00,3,-35.343333333333334,40.88,29.99,FR > DE,35.343333333333334,40.88,5,2023,12
1071,2023-05-24 06:00:00,2023-05-24 07:00:00,2,30.42,32.69,28.15000000000001,DE > FR,30.42,32.69,5,2023,6
1073,2023-05-24 17:00:00,2023-05-24 21:00:00,5,64.02000000000001,91.2,35.78,DE > FR,64.02000000000001,91.2,5,2023,17
1075,2023-05-25 06:00:00,2023-05-25 06:00:00,1,46.64,46.64,46.64,DE > FR,46.64,46.64,5,2023,6
1077,2023-05-25 19:00:00,2023-05-25 20:00:00,2,32.18,33.55,30.81,DE > FR,32.18,33.55,5,2023,19
1079,2023-05-26 05:00:00,2023-05-26 06:00:00,2,29.5,31.41,27.590000000000003,DE > FR,29.5,31.41,5,2023,5
